"","tweet.datetime","text","user.description","total.favorites","total.followers","total.friends","user.location","user.name","screen.name","total.statuses","tweet.mentions","retweet.mentions","url","retweet.url","total.retweets"
"62","Fri Oct 30 19:01:02 +0000 2020","Brussels sprouts and cabbage may not be the first to hit your plate, but research shows eating cruciferous vegetabl… https://t.co/D0TOLLNNUU","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1322252186009493504",NA,44
"63","Fri Oct 30 17:02:02 +0000 2020","Nine COVID Facts: A Pandemic of Fearmongering and Ignorance. https://t.co/M22r3rnkgD","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://dlvr.it/Rkg8DZ",NA,80
"64","Fri Oct 30 16:15:13 +0000 2020","... These globalists gained power and influence as their policies and practices, including the shutdowns, continue… https://t.co/WWBBrDIogT","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1322210459362205696",NA,41
"65","Fri Oct 30 16:10:09 +0000 2020","Fauci holds himself out as the ultimate source of objective scientific information and science-based conclusions. I… https://t.co/k5sui8rPCo","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1322209184537059329",NA,291
"66","Fri Oct 30 13:00:32 +0000 2020","Fauci recently published a paper in which he dismisses the possibility that SARS-CoV-2 was created in and released… https://t.co/8lCSlDu3t3","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1322161464426131456",NA,96
"67","Thu Oct 29 19:00:31 +0000 2020","This root extract can help improve your quality of sleep, reduce anxiety and even improve your cognitive function. https://t.co/s3WdVSKj8D","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://dlvr.it/RkbnyL",NA,27
"68","Thu Oct 29 16:10:09 +0000 2020","...Persons younger than 40 years had an infection fatality ratio of 0.01%; those aged 60 or older had an infection… https://t.co/GhqmgnnT7U","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1321846796482695168",NA,71
"69","Thu Oct 29 16:05:14 +0000 2020","The overall noninstitutionalized infection fatality ratio [for COVID-19] was 0.26% …","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,NA,NA,70
"70","Thu Oct 29 14:25:31 +0000 2020","Top UK Scientists Warn ‘Many, Or All’ COVID-19 Vaccine Projects Could Fail, First Gen ‘Likely To Be Imperfect’ https://t.co/SoGa8nVPDJ","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://dlvr.it/RkZwnF",NA,34
"71","Thu Oct 29 13:00:32 +0000 2020","Research shows anywhere from 250,000 to 440,000 Americans die each year from preventable medical errors, far more t… https://t.co/WDNodic0Dj","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1321799077705605122",NA,65
"72","Wed Oct 28 19:27:31 +0000 2020","All-Cause Mortality Shows No Plague and a Possible Mass Homicide. https://t.co/BrX7muJsaT","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://dlvr.it/RkX9mj",NA,88
"73","Wed Oct 28 19:00:31 +0000 2020","Toxic PFAS, 'forever' chemicals, are common in bottled water, especially carbonated varieties, and heavy metals are… https://t.co/NQHW8uFkuq","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1321527282599555072",NA,37
"74","Wed Oct 28 18:59:22 +0000 2020","RT @stopcovidcold: A supplement thought to be useful in the prevention of coronavirus infection include elderberry. #StopCOVIDCold https://…","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"stopcovidcold","stopcovidcold",NA,"https://www.stopcovidcold.com/",32
"75","Wed Oct 28 16:10:08 +0000 2020","The Great Reset not only ties you to it through an electronic ID linked to your bank account and health records, bu… https://t.co/VOwOXOCReC","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1321484402996715522",NA,116
"76","Wed Oct 28 13:00:32 +0000 2020","“The Great Reset” is a new “social contract” that ties you to it through an electronic ID linked to your bank accou… https://t.co/FAwgLTK7GI","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1321436689634484224",NA,190
"77","Wed Oct 28 11:38:16 +0000 2020","RT @stopcovidcold: Research published in journals has highlighted the importance of exercise for older adults, noting the positive effect i…","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"stopcovidcold","stopcovidcold",NA,"https://www.stopcovidcold.com/",24
"78","Tue Oct 27 19:00:32 +0000 2020","With the lack of solid evidence to support mask use among the general population, it appears as though mask mandate… https://t.co/7XhXe4OkYh","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1321164898835951618",NA,271
"79","Tue Oct 27 15:01:32 +0000 2020","Rapid COVID-19 Testing Questioned for False Positives. https://t.co/yHxVF0phTz","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://dlvr.it/RkRZ1Z",NA,55
"80","Tue Oct 27 13:00:32 +0000 2020","Sinister COVID-19 Vaccine Trials, Finally Unmasked. https://t.co/0kfJMtURa6","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://dlvr.it/RkR7S1",NA,108
"81","Tue Oct 27 12:30:13 +0000 2020","One nutrient that plays a very important role in your immune system's ability to ward off viral infections is zinc. https://t.co/nUz9i6Z1tC","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,NA,NA,77
"82","Tue Oct 27 12:08:53 +0000 2020","RT @LionsFit4life: #this 
RT @stopcovidcold: One of the best strategies to help to help combat coronavirus is to get your underlying chroni…","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"LionsFit4life","LionsFit4life",NA,"http://www.LionsFit4Life.org",13
"83","Tue Oct 27 12:08:32 +0000 2020","RT @Ramesh13145522: Fear Secures Obedience in COVID-19 War
https://t.co/HjD5Li7gtx
FIY: merc0la = mercola. Direct links to Mercola are bein…","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"Ramesh13145522","Ramesh13145522","https://articles.merc0la.com/sites/articles/archive/2020/10/24/securing-obedience-through-fear.aspx",NA,26
"84","Tue Oct 27 11:45:32 +0000 2020","RT @stopcovidcold: Drinking adequate water is vital for proper hydration, flushing toxins in the body and contributing to an improved immun…","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"stopcovidcold","stopcovidcold",NA,"https://www.stopcovidcold.com/",28
"85","Mon Oct 26 19:57:31 +0000 2020","Robert Kennedy Jr: Time to Stop the Big Data, Big Tech Coup d'etat. https://t.co/LEQHz1VUqY","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://dlvr.it/RkNjzp",NA,43
"86","Mon Oct 26 19:39:02 +0000 2020","Are the Risks of Reopening Schools Exaggerated? https://t.co/eIAoriUcdg","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://dlvr.it/RkNgXh",NA,22
"87","Mon Oct 26 19:00:32 +0000 2020","Green tea is rich in antioxidants and has powerful health benefits. You can drink it or apply it to your skin to he… https://t.co/ZVuHYlbJvA","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1320802510852943872",NA,44
"88","Mon Oct 26 16:19:21 +0000 2020","...That is easy. All you have to do is to tell them they are being attacked, and denounce the pacifists for lack of… https://t.co/jaHyZEXIQp","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1320761948556955649",NA,16
"89","Mon Oct 26 16:19:02 +0000 2020","It is the leaders of a country who determine the policy, and it is always a simple matter to drag the people along.… https://t.co/i4GfMDeZgO","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1320761869435588609",NA,11
"90","Mon Oct 26 16:10:06 +0000 2020","... Having a plasma zinc level lower than 50 mcg/dl at admission was associated with a 2.3 times increased risk of… https://t.co/QBanuZt9Or","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1320759618298171392",NA,60
"91","Mon Oct 26 16:05:06 +0000 2020","Each unit increase of plasma zinc at admission to hospital was associated with a 7% reduced risk of in-hospital mortality...","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,NA,NA,32
"92","Mon Oct 26 14:01:59 +0000 2020","RT @MercolaFitness: Happy #NationalPumpkinDay!🎃 https://t.co/7EQj5GttAR","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"MercolaFitness","MercolaFitness",NA,"http://fitness.mercola.com",7
"93","Mon Oct 26 13:51:32 +0000 2020","Happy #NationalPumpkinDay! 🎃 

​Want to learn about what pumpkins are good for check out link below: https://t.co/LQhrSqrMbl","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://dlvr.it/RkMbdL",NA,8
"94","Mon Oct 26 13:00:32 +0000 2020","Recent studies have found zinc deficient patients are more likely to suffer complications from COVID-19, and are mo… https://t.co/0uRJMluSnV","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1320711913932664832",NA,85
"95","Mon Oct 26 12:25:24 +0000 2020","RT @stopcovidcold: Nutrition plays a crucial role and several nutrients are known for their immune-boosting properties and ability to ward…","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"stopcovidcold","stopcovidcold",NA,"https://www.stopcovidcold.com/",21
"96","Mon Oct 26 11:55:44 +0000 2020","RT @stopcovidcold: Quercetin is a Zinc ionophore which drastically improves the uptake of zinc. #StopCOVIDCold https://t.co/rj0qrmQcGp","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"stopcovidcold","stopcovidcold",NA,"https://www.stopcovidcold.com/",49
"97","Sun Oct 25 13:00:33 +0000 2020","Anxiety is a physiological response to a threat that increases your inflammatory cytokine levels. If your body's in… https://t.co/tdqwK4sBAU","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1320349528101253124",NA,47
"98","Sat Oct 24 19:01:02 +0000 2020","If you've been experiencing hoarseness in your voice with no known cause, a deficiency in this vitamin could be to… https://t.co/JCdGxezGhu","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1320077861420560384",NA,19
"99","Sat Oct 24 13:01:01 +0000 2020","The threat of bioterrorism and viruses have been highlighted as serious threats to mankind, yet we continue to fund… https://t.co/ZiF4kpb9RT","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1319987261115494402",NA,96
"100","Fri Oct 23 19:01:02 +0000 2020","Fusobacterium nucleatum was connected to colon cancer nearly nine years ago and is currently linked with metastasis… https://t.co/X0an4Rch8r","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1319715470971269120",NA,29
